id,log_id,invoice_nr,isxml_invoice_nr,bill_year,bill_month,service_year,service_month,sold_to,bill_to,requester,product_number,product_code,iata_product_code,sis_product_cat_descript,distr_channel_code,distr_channel_descript,product_descript_n,billing_territory,country_code,country,office_owner,reach_code,reach_descript,itinerary_code,itinerary_descript,spec_pricing_rule1,spec_pricing_rule1_descript,doc_currency,net_amount_currency,operating_airline,prodnr_prefix,pricingkey_description,billable,acceptance_channel,marketing_carrier,quantity,unit_price_doc_currency,curr_rate
96692,1331,365787,19288,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,C,CL,Chile,,O,Global,T,International-Intra,,,USD,59.68,BT,,,TRUE,,,1088,2.58,0.88538874
96694,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,FI,Finland,,T,Regional,R,International-Inter,,,EUR,5.69,PS,,,TRUE,,,136,1.97,1
96696,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,FI,Finland,,T,Regional,R,International-Inter,,,EUR,5.69,B2,,,TRUE,,,136,1.97,1
96698,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,FI,Finland,,T,Regional,T,International-Intra,,,EUR,335.71,BT,,,TRUE,,,8024,1.97,1
96700,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,FI,Finland,,T,Regional,T,International-Intra,,,EUR,4574.76,BT,,,TRUE,,,109344,1.97,1
96702,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,FI,Finland,,T,Regional,R,International-Inter,,,EUR,17.07,BT,,,TRUE,,,408,1.97,1
96704,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,FI,Finland,,T,Regional,R,International-Inter,,,EUR,597.45,BT,,,TRUE,,,14280,1.97,1
96706,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,FI,Finland,,T,Regional,R,International-Inter,,,EUR,62.59,B2,,,TRUE,,,1496,1.97,1
96708,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,FI,Finland,,T,Regional,R,International-Inter,,,EUR,5.69,SU,,,TRUE,,,136,1.97,1
96710,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,FI,Finland,,T,Regional,O,Domestic,,,EUR,5.69,AZ,,,TRUE,,,136,1.97,1
96712,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,FI,Finland,,T,Regional,O,Domestic,,,EUR,5.69,AZ,,,TRUE,,,136,1.97,1
96714,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,EE,Estonia,,T,Regional,T,International-Intra,,,EUR,56.9,AB,,,TRUE,,,1360,1.97,1
96716,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,EE,Estonia,,T,Regional,R,International-Inter,,,EUR,273.12,BT,,,TRUE,,,6528,1.97,1
96718,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,EE,Estonia,,T,Regional,R,International-Inter,,,EUR,5.69,PS,,,TRUE,,,136,1.97,1
96720,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,EE,Estonia,,T,Regional,O,Domestic,,,EUR,11.38,AZ,,,TRUE,,,272,1.97,1
96722,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,EE,Estonia,,T,Regional,T,International-Intra,,,EUR,45.52,LO,,,TRUE,,,1088,1.97,1
96724,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,EE,Estonia,,T,Regional,T,International-Intra,,,EUR,44791.68,BT,,,TRUE,,,1070592,1.97,1
96726,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,EE,Estonia,,T,Regional,R,International-Inter,,,EUR,153.63,SU,,,TRUE,,,3672,1.97,1
96728,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,28,Corporation w/ TA,Online Reservation Service,B1,AT,Austria,,T,Regional,T,International-Intra,,,EUR,51.21,BT,,,TRUE,,,1224,1.97,1
96730,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,AT,Austria,,T,Regional,T,International-Intra,,,EUR,392.61,BT,,,TRUE,,,9384,1.97,1
96732,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,AT,Austria,,T,Regional,R,International-Inter,,,EUR,22.76,BT,,,TRUE,,,544,1.97,1
96734,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,AT,Austria,,T,Regional,T,International-Intra,,,EUR,5.69,JU,,,TRUE,,,136,1.97,1
96736,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,AT,Austria,,T,Regional,R,International-Inter,,,EUR,17.07,SU,,,TRUE,,,408,1.97,1
96738,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,AT,Austria,,T,Regional,O,Domestic,,,EUR,5.69,AB,,,TRUE,,,136,1.97,1
96740,1331,365787,19288,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,E,AU,Australia,,O,Global,T,International-Intra,,,USD,45.24,BT,,,TRUE,,,816,2.61,0.885499558
96742,1331,365787,19288,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,C,AR,Argentina,,O,Global,T,International-Intra,,,USD,22.38,BT,,,TRUE,,,408,2.58,0.885612154
96744,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B2,MR,Mauritania,,O,Global,T,International-Intra,,,EUR,14.38,BT,,,TRUE,,,272,2.49,1
96746,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B2,AE,Unit.Arab Emir.,,O,Global,T,International-Intra,,,EUR,186.94,BT,,,TRUE,,,3536,2.49,1
96748,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B2,AE,Unit.Arab Emir.,,O,Global,R,International-Inter,,,EUR,7.19,BT,,,TRUE,,,136,2.49,1
96750,1331,365787,19288,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,A1,CA,Canada,,O,Global,T,International-Intra,,,USD,250.47,BT,,,TRUE,,,4488,2.63,0.885455344
96752,1331,365787,19288,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,D2,KR,South Korea,,O,Global,T,International-Intra,,,USD,29.96,BT,,,TRUE,,,544,2.59,0.885514019
96762,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,CH,Switzerland,,T,Regional,R,International-Inter,,,EUR,96.73,BT,,,TRUE,,,2312,1.97,1
96764,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,CH,Switzerland,,T,Regional,T,International-Intra,,,EUR,637.28,BT,,,TRUE,,,15232,1.97,1
96766,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B3,KZ,Kazakhstan,,O,Global,T,International-Intra,,,EUR,57.52,BT,,,TRUE,,,1088,2.49,1
96768,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B3,KG,Kyrgyzstan,,O,Global,T,International-Intra,,,EUR,14.38,BT,,,TRUE,,,272,2.49,1
96770,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B3,KZ,Kazakhstan,,O,Global,T,International-Intra,,,EUR,323.55,BT,,,TRUE,,,6120,2.49,1
96772,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B3,KZ,Kazakhstan,,O,Global,R,International-Inter,,,EUR,28.76,HY,,,TRUE,,,544,2.49,1
96774,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B3,KZ,Kazakhstan,,O,Global,R,International-Inter,,,EUR,208.51,BT,,,TRUE,,,3944,2.49,1
96776,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B3,KG,Kyrgyzstan,,O,Global,R,International-Inter,,,EUR,7.19,BT,,,TRUE,,,136,2.49,1
96778,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B3,GE,Georgia,,O,Global,R,International-Inter,,,EUR,1819.07,BT,,,TRUE,,,34408,2.49,1
96780,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B3,AZ,Azerbaijan,,O,Global,T,International-Intra,,,EUR,136.61,BT,,,TRUE,,,2584,2.49,1
96782,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B3,AZ,Azerbaijan,,O,Global,R,International-Inter,,,EUR,7.19,SU,,,TRUE,,,136,2.49,1
96784,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,BG,Bulgaria,,T,Regional,T,International-Intra,,,EUR,210.53,BT,,,TRUE,,,5032,1.97,1
96786,1331,365787,19288,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,C,BR,Brazil,,O,Global,T,International-Intra,,,USD,37.3,BT,,,TRUE,,,680,2.58,0.885522788
96788,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,BE,Belgium,,T,Regional,R,International-Inter,,,EUR,28.45,BT,,,TRUE,,,680,1.97,1
96790,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,BE,Belgium,,T,Regional,T,International-Intra,,,EUR,250.36,SN,,,TRUE,,,5984,1.97,1
96792,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,BE,Belgium,,T,Regional,R,International-Inter,,,EUR,5.69,SU,,,TRUE,,,136,1.97,1
96794,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,FI,Finland,,T,Regional,R,International-Inter,,,EUR,773.84,BT,,,TRUE,,,18496,1.97,1
96796,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B3,MD,Moldova,,O,Global,T,International-Intra,,,EUR,100.66,BT,,,TRUE,,,1904,2.49,1
96798,1331,365787,19288,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,D2,JP,Japan,,O,Global,T,International-Intra,,,USD,7.49,BT,,,TRUE,,,136,2.59,0.88518024
96800,1331,365787,19288,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,D2,JP,Japan,,O,Global,R,International-Inter,,,USD,14.98,BT,,,TRUE,,,272,2.59,0.88518024
96802,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,IT,Italy,,T,Regional,T,International-Intra,,,EUR,11.38,AB,,,TRUE,,,272,1.97,1
96804,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,IT,Italy,,T,Regional,R,International-Inter,,,EUR,256.05,BT,,,TRUE,,,6120,1.97,1
96806,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,IT,Italy,,T,Regional,R,International-Inter,,,EUR,5.69,SU,,,TRUE,,,136,1.97,1
96808,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,IT,Italy,,T,Regional,O,Domestic,,,EUR,11.38,AB,,,TRUE,,,272,1.97,1
96810,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,IT,Italy,,T,Regional,T,International-Intra,,,EUR,11.38,SN,,,TRUE,,,272,1.97,1
96812,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,IT,Italy,,T,Regional,R,International-Inter,,,EUR,5.69,PS,,,TRUE,,,136,1.97,1
96814,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,IT,Italy,,T,Regional,R,International-Inter,,,EUR,28.45,SU,,,TRUE,,,680,1.97,1
96816,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,IT,Italy,,T,Regional,O,Domestic,,,EUR,5.69,AF,,,TRUE,,,136,1.97,1
96818,1331,365787,19288,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,D1,IN,India,,O,Global,T,International-Intra,,,USD,22.56,BT,,,TRUE,,,408,2.6,0.885638298
96820,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B2,IL,Israel,,O,Global,T,International-Intra,,,EUR,-7.19,BT,,,TRUE,,,-136,2.49,1
96822,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B2,IL,Israel,,O,Global,T,International-Intra,,,EUR,1085.69,BT,,,TRUE,,,20536,2.49,1
96824,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B2,IL,Israel,,O,Global,R,International-Inter,,,EUR,3551.86,BT,,,TRUE,,,67184,2.49,1
96826,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,HU,Hungary,,T,Regional,T,International-Intra,,,EUR,51.21,BT,,,TRUE,,,1224,1.97,1
96828,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,LT,Lithuania,,T,Regional,R,International-Inter,,,EUR,5.69,B2,,,TRUE,,,136,1.97,1
96830,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,LT,Lithuania,,T,Regional,R,International-Inter,,,EUR,17.07,PS,,,TRUE,,,408,1.97,1
96832,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,LT,Lithuania,,T,Regional,R,International-Inter,,,EUR,-17.07,UN,,,TRUE,,,-408,1.97,1
96834,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,LT,Lithuania,,T,Regional,O,Domestic,,,EUR,34.14,AZ,,,TRUE,,,816,1.97,1
96836,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,LT,Lithuania,,T,Regional,O,Domestic,,,EUR,85.35,AB,,,TRUE,,,2040,1.97,1
96838,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B2,LB,Lebanon,,O,Global,R,International-Inter,,,EUR,28.76,BT,,,TRUE,,,544,2.49,1
96840,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B3,UA,Ukraine,,O,Global,T,International-Intra,,,EUR,7.19,BT,,,TRUE,,,136,2.49,1
96842,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B3,UA,Ukraine,,O,Global,R,International-Inter,,,EUR,7.19,BT,,,TRUE,,,136,2.49,1
96844,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B3,UA,Ukraine,,O,Global,R,International-Inter,,,EUR,64.71,PS,,,TRUE,,,1224,2.49,1
96846,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B3,UA,Ukraine,,O,Global,T,International-Intra,,,EUR,7.19,LO,,,TRUE,,,136,2.49,1
96848,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B3,UA,Ukraine,,O,Global,T,International-Intra,,,EUR,5241.51,BT,,,TRUE,,,99144,2.49,1
96850,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B3,UA,Ukraine,,O,Global,T,International-Intra,,,EUR,7.19,AB,,,TRUE,,,136,2.49,1
96852,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B3,UA,Ukraine,,O,Global,R,International-Inter,,,EUR,7.19,UN,,,TRUE,,,136,2.49,1
96854,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B3,UA,Ukraine,,O,Global,R,International-Inter,,,EUR,5033,BT,,,TRUE,,,95200,2.49,1
96856,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B3,UA,Ukraine,,O,Global,R,International-Inter,,,EUR,7.19,BT,,,TRUE,,,136,2.49,1
96858,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B3,UA,Ukraine,,O,Global,R,International-Inter,,,EUR,150.99,PS,,,TRUE,,,2856,2.49,1
96860,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B3,UA,Ukraine,,O,Global,O,Domestic,,,EUR,7.19,AZ,,,TRUE,,,136,2.49,1
96862,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,GR,Greece,,T,Regional,R,International-Inter,,,EUR,11.38,SU,,,TRUE,,,272,1.97,1
96864,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,GR,Greece,,T,Regional,R,International-Inter,,,EUR,5.69,EY,,,TRUE,,,136,1.97,1
96866,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,GR,Greece,,T,Regional,O,Domestic,,,EUR,5.69,AB,,,TRUE,,,136,1.97,1
96868,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,CY,Cyprus,,T,Regional,T,International-Intra,,,EUR,5.69,AB,,,TRUE,,,136,1.97,1
96870,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,FR,France,,T,Regional,T,International-Intra,,,EUR,11.38,OS,,,TRUE,,,272,1.97,1
96872,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,FR,France,,T,Regional,T,International-Intra,,,EUR,5.69,SN,,,TRUE,,,136,1.97,1
96874,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,FR,France,,T,Regional,R,International-Inter,,,EUR,1394.05,BT,,,TRUE,,,33320,1.97,1
96876,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,FR,France,,T,Regional,R,International-Inter,,,EUR,11.38,PS,,,TRUE,,,272,1.97,1
96878,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,FR,France,,T,Regional,O,Domestic,,,EUR,11.38,AB,,,TRUE,,,272,1.97,1
96880,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,FR,France,,T,Regional,T,International-Intra,,,EUR,28.45,BT,,,TRUE,,,680,1.97,1
96882,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,FR,France,,T,Regional,T,International-Intra,,,EUR,4557.69,BT,,,TRUE,,,108936,1.97,1
96884,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,FR,France,,T,Regional,R,International-Inter,,,EUR,529.17,BT,,,TRUE,,,12648,1.97,1
96886,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,FR,France,,T,Regional,R,International-Inter,,,EUR,11.38,PS,,,TRUE,,,272,1.97,1
96888,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,28,Corporation w/ TA,Online Reservation Service,B1,FI,Finland,,T,Regional,T,International-Intra,,,EUR,85.35,BT,,,TRUE,,,2040,1.97,1
96890,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,FI,Finland,,T,Regional,T,International-Intra,,,EUR,17.07,LO,,,TRUE,,,408,1.97,1
96892,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,FI,Finland,,T,Regional,T,International-Intra,,,EUR,2873.45,BT,,,TRUE,,,68680,1.97,1
96894,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,FI,Finland,,T,Regional,R,International-Inter,,,EUR,5.69,SU,,,TRUE,,,136,1.97,1
96896,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,HU,Hungary,,T,Regional,R,International-Inter,,,EUR,85.35,BT,,,TRUE,,,2040,1.97,1
96898,1331,365787,19288,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,D2,HK,Hong Kong,,O,Global,T,International-Intra,,,USD,127.33,BT,,,TRUE,,,2312,2.59,0.885415849
96900,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,DE,Germany,,T,Regional,T,International-Intra,,,EUR,5.69,SN,,,TRUE,,,136,1.97,1
96902,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,DE,Germany,,T,Regional,T,International-Intra,,,EUR,9872.15,BT,,,TRUE,,,235960,1.97,1
96904,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,24,Online Travel Agency,Online Reservation Service,B1,DE,Germany,,T,Regional,R,International-Inter,,,EUR,955.92,BT,,,TRUE,,,22848,1.97,1
96906,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,DE,Germany,,T,Regional,T,International-Intra,,,EUR,17.07,SN,,,TRUE,,,408,1.97,1
96908,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,DE,Germany,,T,Regional,T,International-Intra,,,EUR,34.14,OS,,,TRUE,,,816,1.97,1
96910,1331,365787,19287,2015,10,2015,10,BT,BT,,4979,ARBKAANB,GDF1,Distribution Fees,21,Travel agency (TA),Online Reservation Service,B1,DE,Germany,,T,Regional,T,International-Intra,,,EUR,15897.86,BT,,,TRUE,,,379984,1.97,1
